<http://dbpedia.org/resource/Behind_Green_Lights>,http://dbpedia.org/property/released,"February 15, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Claudia_and_David>,http://dbpedia.org/property/released,"February 25, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/I_Live_in_Grosvenor_Square>,http://dbpedia.org/property/released,"March 3, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Sentimental_Journey_(film)>,http://dbpedia.org/property/released,"March 6, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Johnny_Comes_Flying_Home>,http://dbpedia.org/property/released,"April 5, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Dark_Corner>,http://dbpedia.org/property/released,"April 9, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Dragonwyck_(film)>,http://dbpedia.org/property/released,"April 10, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Cluny_Brown>,http://dbpedia.org/property/released,"May 1, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Do_You_Love_Me_(film)>,http://dbpedia.org/property/released,"May 17, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Strange_Triangle>,http://dbpedia.org/property/released,"May 17, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Somewhere_in_the_Night_(film)>,http://dbpedia.org/property/released,"June 12, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Anna_and_the_King_of_Siam_(film)>,http://dbpedia.org/property/released,"June 20, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Smoky_(1946_film)>,http://dbpedia.org/property/released,"June 26, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Centennial_Summer>,http://dbpedia.org/property/released,"July 17, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/It_Shouldn%27t_Happen_to_a_Dog>,http://dbpedia.org/property/released,July 1946,0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Deadline_for_Murder>,http://dbpedia.org/property/released,"August 1, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Black_Beauty_(1946_film)>,http://dbpedia.org/property/released,"August 29, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/If_I%27m_Lucky>,http://dbpedia.org/property/released,"September 2, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Three_Little_Girls_in_Blue>,http://dbpedia.org/property/released,"September 25, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Home_Sweet_Homicide>,http://dbpedia.org/property/released,"October 2, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Strange_Journey>,http://dbpedia.org/property/released,"October 3, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Margie_(film)>,http://dbpedia.org/property/released,"October 16, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/A_Voice_in_the_Night>,http://dbpedia.org/property/released,"November 2, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Razor%27s_Edge_(1946_film)>,http://dbpedia.org/property/released,"November 19, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Wake_Up_and_Dream_(film)>,http://dbpedia.org/property/released,"December 2, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/My_Darling_Clementine>,http://dbpedia.org/property/released,"December 3, 1946",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Shocking_Miss_Pilgrim>,http://dbpedia.org/property/released,"January 4, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/13_Rue_Madeleine>,http://dbpedia.org/property/released,"January 15, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Brasher_Doubloon>,http://dbpedia.org/property/released,"February 6, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Backlash_(1947_film)>,http://dbpedia.org/property/released,"March 1, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Boomerang_(1947_film)>,http://dbpedia.org/property/released,"March 5, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Late_George_Apley_(film)>,http://dbpedia.org/property/released,"March 20, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Carnival_in_Costa_Rica>,http://dbpedia.org/property/released,"March 28, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Miracle_on_34th_Street>,http://dbpedia.org/property/released,"May 2, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Homestretch>,http://dbpedia.org/property/released,"May 4, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Moss_Rose_(film)>,http://dbpedia.org/property/released,"May 30, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir>,http://dbpedia.org/property/released,"June 26, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/I_Wonder_Who%27s_Kissing_Her_Now_(film)>,http://dbpedia.org/property/released,"July 23, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Mother_Wore_Tights>,http://dbpedia.org/property/released,"August 20, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Kiss_of_Death_(1947_film)>,http://dbpedia.org/property/released,"August 27, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Foxes_of_Harrow>,http://dbpedia.org/property/released,"September 24, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Invisible_Wall_(1947_film)>,http://dbpedia.org/property/released,"October 15, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Forever_Amber_(film)>,http://dbpedia.org/property/released,"October 22, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Nightmare_Alley_(film)>,http://dbpedia.org/property/released,"October 28, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Thunder_in_the_Valley_(film)>,http://dbpedia.org/property/released,"November 1, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Roses_Are_Red_(film)>,http://dbpedia.org/property/released,"November 10, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Gentleman%27s_Agreement>,http://dbpedia.org/property/released,"November 11, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Dangerous_Years>,http://dbpedia.org/property/released,"December 7, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Captain_from_Castile>,http://dbpedia.org/property/released,"December 25, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Daisy_Kenyon>,http://dbpedia.org/property/released,"December 25, 1947",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/13_Lead_Soldiers>,http://dbpedia.org/property/released,1948,0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Jungle_Patrol>,http://dbpedia.org/property/released,1948,0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/An_Ideal_Husband_(1947_film)>,http://dbpedia.org/property/released,"January 14, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Call_Northside_777>,http://dbpedia.org/property/released,"February 1, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/You_Were_Meant_for_Me_(film)>,http://dbpedia.org/property/released,"February 1, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Sitting_Pretty_(1948_film)>,http://dbpedia.org/property/released,"March 10, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Challenge_(1948_film)>,http://dbpedia.org/property/released,"April 2, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Scudda_Hoo!_Scudda_Hay!>,http://dbpedia.org/property/released,"April 14, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Anna_Karenina_(1948_film)>,http://dbpedia.org/property/released,"April 27, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Fury_at_Furnace_Creek>,http://dbpedia.org/property/released,"April 30, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Iron_Curtain_(film)>,http://dbpedia.org/property/released,"May 12, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Meet_Me_at_Dawn>,http://dbpedia.org/property/released,"May 17, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Green_Grass_of_Wyoming>,http://dbpedia.org/property/released,"June 3, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Give_My_Regards_to_Broadway>,http://dbpedia.org/property/released,"June 22, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Street_with_No_Name>,http://dbpedia.org/property/released,"July 14, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Deep_Waters_(film)>,http://dbpedia.org/property/released,"July 22, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Escape_(1940_film)>,http://dbpedia.org/property/released,"July 30, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Walls_of_Jericho_(film)>,http://dbpedia.org/property/released,"August 4, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/That_Lady_in_Ermine>,http://dbpedia.org/property/released,"August 24, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Creeper_(film)>,http://dbpedia.org/property/released,"September 1, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Night_Wind>,http://dbpedia.org/property/released,"September 1, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Gay_Intruders>,http://dbpedia.org/property/released,"September 2, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Luck_of_the_Irish_(1948_film)>,http://dbpedia.org/property/released,"September 15, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Road_House_(1948_film)>,http://dbpedia.org/property/released,"September 22, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Cry_of_the_City>,http://dbpedia.org/property/released,"September 29, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Apartment_for_Peggy>,http://dbpedia.org/property/released,"October 1, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/When_My_Baby_Smiles_at_Me_(film)>,http://dbpedia.org/property/released,"November 10, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Snake_Pit>,http://dbpedia.org/property/released,"November 13, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Bungalow_13>,http://dbpedia.org/property/released,"November 19, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/That_Wonderful_Urge>,http://dbpedia.org/property/released,"November 20, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Unfaithfully_Yours_(1948_film)>,http://dbpedia.org/property/released,"December 10, 1948",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Chicken_Every_Sunday>,http://dbpedia.org/property/released,"January 18, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Mine_Own_Executioner>,http://dbpedia.org/property/released,"January 18, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/A_Letter_to_Three_Wives>,http://dbpedia.org/property/released,"January 20, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Yellow_Sky>,http://dbpedia.org/property/released,"February 1, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Down_to_the_Sea_in_Ships_(1949_film)>,http://dbpedia.org/property/released,"February 22, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/A_Man_About_the_House_(film)>,http://dbpedia.org/property/released,"March 8, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Mother_Is_a_Freshman>,http://dbpedia.org/property/released,"March 12, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Fan_(1949_film)>,http://dbpedia.org/property/released,"April 1, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Mr._Belvedere_Goes_to_College>,http://dbpedia.org/property/released,"April 15, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Tucson>,http://dbpedia.org/property/released,"April 27, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Forbidden_Street>,http://dbpedia.org/property/released,"May 3, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Canadian_Pacific_(film)>,http://dbpedia.org/property/released,"May 19, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Beautiful_Blonde_from_Bashful_Bend>,http://dbpedia.org/property/released,"May 27, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/It_Happens_Every_Spring>,http://dbpedia.org/property/released,"June 10, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/House_of_Strangers>,http://dbpedia.org/property/released,"July 1, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/You%27re_My_Everything_(film)>,http://dbpedia.org/property/released,"July 22, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Come_to_the_Stable>,http://dbpedia.org/property/released,"July 27, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Sand_(1949_film)>,http://dbpedia.org/property/released,"August 4, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Slattery%27s_Hurricane>,http://dbpedia.org/property/released,"August 11, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/I_Was_a_Male_War_Bride>,http://dbpedia.org/property/released,"August 19, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Pinky_(film)>,http://dbpedia.org/property/released,"September 29, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Thieves%27_Highway>,http://dbpedia.org/property/released,"October 10, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Father_Was_a_Fullback>,http://dbpedia.org/property/released,"October 12, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Everybody_Does_It>,http://dbpedia.org/property/released,"October 25, 1949",0.01,List of 20th Century Fox films (1935–1999)
"<http://dbpedia.org/resource/Oh,_You_Beautiful_Doll_(film)>",http://dbpedia.org/property/released,"November 11, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Fighting_Man_of_the_Plains>,http://dbpedia.org/property/released,"November 16, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Whirlpool_(1949_film)>,http://dbpedia.org/property/released,"November 28, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Dancing_in_the_Dark_(1949_film)>,http://dbpedia.org/property/released,"December 2, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Twelve_O%27Clock_High>,http://dbpedia.org/property/released,"December 21, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Prince_of_Foxes_(film)>,http://dbpedia.org/property/released,"December 23, 1949",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Only_Game_in_Town_(film)>,http://dbpedia.org/property/released,"January 21, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/MASH_(film)>,http://dbpedia.org/property/released,"January 25, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Kremlin_Letter>,http://dbpedia.org/property/released,"February 1, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Sicilian_Clan>,http://dbpedia.org/property/released,"March 29, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Patton_(film)>,http://dbpedia.org/property/released,"April 2, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Girl_Who_Couldn%27t_Say_No>,http://dbpedia.org/property/released,"May 13, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Beneath_the_Planet_of_the_Apes>,http://dbpedia.org/property/released,"May 26, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Beyond_the_Valley_of_the_Dolls>,http://dbpedia.org/property/released,"June 17, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Myra_Breckinridge_(film)>,http://dbpedia.org/property/released,"June 24, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Games_(film)>,http://dbpedia.org/property/released,"July 9, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Hello-Goodbye>,http://dbpedia.org/property/released,"July 12, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Move_(film)>,http://dbpedia.org/property/released,"July 31, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Tora!_Tora!_Tora!>,http://dbpedia.org/property/released,"September 23, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Cover_Me_Babe>,http://dbpedia.org/property/released,"October 1, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Great_White_Hope_(film)>,http://dbpedia.org/property/released,"October 11, 1970",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Countess_Dracula>,http://dbpedia.org/property/released,"January 31, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Little_Murders>,http://dbpedia.org/property/released,"February 9, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Vanishing_Point_(1971_film)>,http://dbpedia.org/property/released,"March 13, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/B.S._I_Love_You>,http://dbpedia.org/property/released,"March 31, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Mephisto_Waltz>,http://dbpedia.org/property/released,"April 9, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Celebration_at_Big_Sur>,http://dbpedia.org/property/released,"April 9, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Panic_in_Needle_Park>,http://dbpedia.org/property/released,"May 9, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Escape_from_the_Planet_of_the_Apes>,http://dbpedia.org/property/released,"May 21, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Walkabout_(film)>,http://dbpedia.org/property/released,"July 1, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Seven_Minutes_(film)>,http://dbpedia.org/property/released,"July 23, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Marriage_of_a_Young_Stockbroker>,http://dbpedia.org/property/released,"August 19, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_French_Connection_(film)>,http://dbpedia.org/property/released,"October 9, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Journey_to_Midnight>,http://dbpedia.org/property/released,November 1971,0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Made_for_Each_Other_(1971_film)>,http://dbpedia.org/property/released,"December 12, 1971",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Blindman>,http://dbpedia.org/property/released,"January 12, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Hot_Rock_(film)>,http://dbpedia.org/property/released,"January 26, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Without_Apparent_Motive>,http://dbpedia.org/property/released,"February 19, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Concert_for_Bangladesh_(film)>,http://dbpedia.org/property/released,"March 23, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Culpepper_Cattle_Co.>,http://dbpedia.org/property/released,"April 16, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Other>,http://dbpedia.org/property/released,"May 23, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Fillmore_(film)>,http://dbpedia.org/property/released,"June 14, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/What_Became_of_Jack_and_Jill%3F>,http://dbpedia.org/property/released,"June 16, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Strange_Vengeance_of_Rosalie>,http://dbpedia.org/property/released,"June 16, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes>,http://dbpedia.org/property/released,"June 30, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/To_Kill_a_Clown>,http://dbpedia.org/property/released,"August 23, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Salzburg_Connection>,http://dbpedia.org/property/released,"August 30, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Sounder_(film)>,http://dbpedia.org/property/released,"September 24, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Vampire_Circus>,http://dbpedia.org/property/released,"October 11, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/When_the_Legends_Die>,http://dbpedia.org/property/released,"October 19, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Discreet_Charm_of_the_Bourgeoisie>,http://dbpedia.org/property/released,"October 22, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Trouble_Man_(film)>,http://dbpedia.org/property/released,"November 1, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Poseidon_Adventure_(1972_film)>,http://dbpedia.org/property/released,"December 13, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Heartbreak_Kid_(1972_film)>,http://dbpedia.org/property/released,"December 17, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Effect_of_Gamma_Rays_on_Man-in-the-Moon_Marigolds_(film)>,http://dbpedia.org/property/released,"December 20, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Sleuth_(1972_film)>,http://dbpedia.org/property/released,"December 20, 1972",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Ace_Eli_and_Rodger_of_the_Skies>,http://dbpedia.org/property/released,"April 1, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Emperor_of_the_North_Pole>,http://dbpedia.org/property/released,"May 23, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Legend_of_Hell_House>,http://dbpedia.org/property/released,"June 15, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Battle_for_the_Planet_of_the_Apes>,http://dbpedia.org/property/released,"June 15, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Last_American_Hero>,http://dbpedia.org/property/released,"July 27, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Neptune_Factor>,http://dbpedia.org/property/released,"August 3, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Gordon%27s_War>,http://dbpedia.org/property/released,"August 9, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Kid_Blue>,http://dbpedia.org/property/released,"September 29, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Paper_Chase_(film)>,http://dbpedia.org/property/released,"October 16, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Hex_(film)>,http://dbpedia.org/property/released,October 1973,0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Seven-Ups>,http://dbpedia.org/property/released,"December 14, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Cinderella_Liberty>,http://dbpedia.org/property/released,"December 18, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Laughing_Policeman_(film)>,http://dbpedia.org/property/released,"December 20, 1973",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Zardoz>,http://dbpedia.org/property/released,"February 6, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Ransom_(1974_film)>,http://dbpedia.org/property/released,"March 14, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Conrack_(1974_film)>,http://dbpedia.org/property/released,"March 27, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Three_Musketeers_(1973_film)>,http://dbpedia.org/property/released,"March 29, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Claudine_(film)>,http://dbpedia.org/property/released,"April 22, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Dirty_Mary_Crazy_Larry>,http://dbpedia.org/property/released,"May 17, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/S*P*Y*S>,http://dbpedia.org/property/released,"June 28, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Mad_Adventures_of_Rabbi_Jacob>,http://dbpedia.org/property/released,"July 17, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Together_Brothers>,http://dbpedia.org/property/released,"August 7, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/Harry_and_Tonto>,http://dbpedia.org/property/released,"August 12, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/99_and_44/100%25_Dead>,http://dbpedia.org/property/released,"August 29, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/11_Harrowhouse>,http://dbpedia.org/property/released,"September 26, 1974",0.01,List of 20th Century Fox films (1935–1999)
<http://dbpedia.org/resource/The_Crazy_World_of_Julius_Vrooder>,http://dbpedia.org/property/released,"October 18, 1974",0.01,List of 20th Century Fox films (1935–1999)
