,Subject,Predicate,Object,Frequency,isKey,nameMatch,subjectColumn,objectColumn
43,http://dbpedia.org/resource/Chad,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/N%27Djamena,0.8545454545454545,False,1.0,1.0,5.0
44,http://dbpedia.org/resource/Comoros,http://dbpedia.org/property/location,"http://dbpedia.org/resource/Moroni,_Comoros",0.01818181818181818,False,0.46,1.0,5.0
45,http://dbpedia.org/resource/Comoros,http://www.w3.org/2000/01/rdf-schema#seeAlso,"http://dbpedia.org/resource/Moroni,_Comoros",0.01818181818181818,False,0.42,1.0,5.0
46,http://dbpedia.org/resource/Comoros,http://dbpedia.org/ontology/largestCity,"http://dbpedia.org/resource/Moroni,_Comoros",0.21818181818181817,False,0.42,1.0,5.0
47,http://dbpedia.org/resource/Comoros,http://dbpedia.org/property/largestCity,"http://dbpedia.org/resource/Moroni,_Comoros",0.07272727272727272,False,0.42,1.0,5.0
48,http://dbpedia.org/resource/C%C3%B4te_d%27Ivoire,http://dbpedia.org/property/location,http://dbpedia.org/resource/Yamoussoukro,0.01818181818181818,False,0.46,1.0,5.0
49,http://dbpedia.org/resource/C%C3%B4te_d%27Ivoire,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Yamoussoukro,0.8181818181818182,False,1.0,1.0,5.0
50,http://dbpedia.org/resource/C%C3%B4te_d%27Ivoire,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Yamoussoukro,0.01818181818181818,False,0.42,1.0,5.0
51,http://dbpedia.org/resource/C%C3%B4te_d%27Ivoire,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Yamoussoukro,0.21818181818181817,False,0.42,1.0,5.0
52,http://dbpedia.org/resource/C%C3%B4te_d%27Ivoire,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Yamoussoukro,0.07272727272727272,False,0.42,1.0,5.0
53,http://dbpedia.org/resource/C%C3%B4te_d%27Ivoire,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Yamoussoukro,0.8545454545454545,False,1.0,1.0,5.0
